image_id,input_path,gt_path,pred_path,psnr,ssim,blur_score,saturation_ratio,dark_ratio,edge_density,entropy,brightness,contrast,gt_brightness,gt_contrast
GOPR0384_11_00_000018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000018.png,32.72420627855403,0.9571583867073059,31.672058156066498,0.019095052083333335,0.03819227430555556,0.019889322916666667,7.397987001751778,0.4549373468137255,0.18357353420773403,0.45628392224945535,0.20013378825480627
GOPR0384_11_00_000019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000019.png,33.79414275704177,0.9571824073791504,20.81871493134205,0.016793619791666665,0.043094618055555554,0.009500868055555556,7.407938394375026,0.4477099247685185,0.1823836214659446,0.44805130889161215,0.20544221079662017
GOPR0384_11_00_000020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000020.png,33.89652496148563,0.9698996543884277,48.817128358624345,0.023514539930555557,0.07150065104166667,0.04066189236111111,7.491440236684693,0.44228461158769067,0.20285254000573083,0.44227699908088236,0.21064293366946416
GOPR0384_11_00_000021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000021.png,35.7080564588348,0.974650502204895,45.687665522764924,0.024092881944444443,0.07505642361111112,0.03941297743055556,7.477448879492199,0.4392438087214052,0.20327034731038204,0.43855845332924837,0.21097185937938182
GOPR0384_11_00_000022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000022.png,35.29956685092981,0.9675173759460449,29.125772139918947,0.021944444444444444,0.06859809027777777,0.022299262152777777,7.471712096136943,0.4390932606549564,0.1991531529900084,0.43941136471949893,0.21116383488659457
GOPR0384_11_00_000023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000023.png,37.96595743032749,0.9837281107902527,87.59993582059006,0.025356987847222224,0.08303276909722222,0.053944227430555554,7.491556094714719,0.438133425245098,0.20767066811836946,0.4379018799360022,0.2104901831448261
GOPR0384_11_00_000024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000024.png,36.648960322725785,0.9774811863899231,38.78905270309331,0.024866536458333335,0.07578125,0.03613606770833333,7.4749732848889785,0.4391699857026144,0.20330369878179738,0.4387048696214597,0.21252262729267923
GOPR0384_11_00_000025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000025.png,36.71461563839413,0.9788592457771301,73.58847244660059,0.027784288194444444,0.08203342013888888,0.049224175347222225,7.487643611668928,0.44170024850217865,0.20863943604710877,0.44171475864651416,0.2126543587606139
GOPR0384_11_00_000026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000026.png,35.635726883929934,0.9716480374336243,38.87906344519721,0.024166666666666666,0.07497504340277777,0.036212022569444446,7.477368207606089,0.4423625919117647,0.20292604802694375,0.44279864515250544,0.2113993675070327
GOPR0384_11_00_000027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000027.png,35.92290041349288,0.9743187427520752,34.6698785280004,0.020707465277777778,0.06295355902777777,0.030036892361111112,7.457323883780928,0.4432111502587146,0.19511249843640885,0.4432568763616558,0.2054135785266968
GOPR0384_11_00_000028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000028.png,34.73414524291068,0.9661505222320557,28.651233104070016,0.01875,0.04247287326388889,0.017027994791666667,7.412543720630694,0.44911632795479306,0.18487115596347922,0.4496475396582244,0.20319166582586842
GOPR0384_11_00_000029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000029.png,35.18527900826688,0.970951497554779,38.904146802544275,0.018548177083333332,0.05171223958333333,0.028541666666666667,7.428361154215396,0.4475265097358388,0.18852143054994255,0.44695479728349674,0.19746797240595515
GOPR0384_11_00_000030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000030.png,37.728889690211304,0.9834039807319641,80.74691302256643,0.02060763888888889,0.05401801215277778,0.04913953993055555,7.428773651914238,0.4481432249114924,0.1910183749940953,0.44821277573529417,0.19631946050128093
GOPR0384_11_00_000031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000031.png,38.4080553629631,0.9865089654922485,108.2984184062522,0.02054470486111111,0.05622612847222222,0.05758029513888889,7.426583557760766,0.4478665279479847,0.19184419292022492,0.4478819146582244,0.1944786690684925
GOPR0384_11_00_000032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000032.png,37.32630624785671,0.9817398190498352,79.00684765756395,0.018936631944444445,0.053033854166666665,0.04656467013888889,7.419099529151905,0.44715119485294114,0.18900981127205016,0.4467121587350218,0.19454129048555574
GOPR0384_11_00_000033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000033.png,37.079887400036924,0.980634868144989,83.0864992055999,0.018270399305555556,0.05545355902777778,0.05522026909722222,7.419159829812591,0.44641456461056644,0.18907022757994965,0.4464504442401961,0.19340569562272034
GOPR0384_11_00_000034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000034.png,36.77534550059772,0.9788053631782532,62.492163626210505,0.016686197916666666,0.05350151909722222,0.04671332465277778,7.403506807186149,0.4464756774237473,0.18628153667731287,0.4462677228009259,0.1921519171372455
GOPR0384_11_00_000035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000035.png,37.768003865157205,0.9838497042655945,72.5968955456475,0.015669487847222222,0.05295030381944445,0.052514105902777775,7.39978283684341,0.44734808602260345,0.18502494670647818,0.4474953490944989,0.18944002301772012
GOPR0384_11_00_000036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000036.png,34.79810852630878,0.9725093841552734,76.07203012016083,0.015189887152777777,0.05120659722222222,0.05118923611111111,7.392080997757586,0.4492928496051198,0.1836422922733356,0.44896255446623096,0.18783339722522185
GOPR0384_11_00_000037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000037.png,37.156513143189,0.9820905923843384,130.07278898431161,0.015946180555555557,0.05345703125,0.06098958333333333,7.404527498972615,0.4512549572780501,0.18619740582502686,0.4510960009872005,0.18940579265746688
GOPR0384_11_00_000038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000038.png,36.69424989094032,0.9793928265571594,66.49975565267374,0.015069444444444444,0.048736979166666666,0.04792751736111111,7.393132599270209,0.4533565836056645,0.1832328854684873,0.45351602073120917,0.18898195186270433
GOPR0384_11_00_000039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000039.png,38.19722677418297,0.9857038259506226,112.60381940961291,0.015611979166666666,0.05251193576388889,0.056455078125,7.418555918920344,0.45374311938316997,0.18701047556534356,0.45367508340141616,0.19008563082495078
GOPR0384_11_00_000040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000040.png,36.284452257930184,0.9772223234176636,97.31975255800884,0.014321831597222221,0.05115559895833333,0.05312282986111111,7.418905463108533,0.45403010535811544,0.18551948675203903,0.4541389016544118,0.1899413445412225
GOPR0384_11_00_000041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000041.png,36.78170774181284,0.9808087348937988,77.55790451623304,0.013350694444444445,0.04910915798611111,0.05354709201388889,7.415266263750277,0.4546488630174292,0.18430580033676675,0.45446808193763616,0.1897124088504707
GOPR0384_11_00_000042,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000042,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000042,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000042.png,38.04791102955726,0.9855453968048096,129.85515361552302,0.014034288194444444,0.052194010416666665,0.05928493923611111,7.426392760122891,0.4559209686478758,0.18749033084389263,0.455863077001634,0.19000358751865604
GOPR0384_11_00_000043,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000043,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000043,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000043.png,38.00004928083857,0.9849306344985962,122.5087746961806,0.014130859375,0.05130099826388889,0.05827473958333333,7.430496663086057,0.45724637884667757,0.18791224661675993,0.45748143041939,0.19070631830854176
GOPR0384_11_00_000044,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000044,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000044,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000044.png,36.89507951243335,0.980713963508606,78.41092777911528,0.013794487847222222,0.04798828125,0.0506640625,7.426224597610549,0.4590043445329521,0.18620181292974258,0.4593029598992375,0.19137485968539303
